Product_ID,Rating,Product type,Count_Product_ID,Frequency level,Age group
634,5,Intimate,13,Less Frequent,31-40
1059,5,Bottoms,294,Frequent,21-30
1059,2,Bottoms,294,Frequent,31-40
1059,3,Bottoms,294,Frequent,51-60
1059,5,Bottoms,294,Frequent,41-50
1008,5,Bottoms,186,Frequent,51-60
117,4,Intimate,4,Rare,31-40
886,4,Tops,106,Frequent,31-40
1087,4,Dresses,129,Frequent,60+
873,5,Tops,238,Frequent,51-60
1087,5,Dresses,129,Frequent,21-30
886,4,Tops,106,Frequent,31-40
745,5,Intimate,5,Rare,60+
886,5,Tops,106,Frequent,51-60
937,3,Tops,47,Frequent,31-40
1087,5,Dresses,129,Frequent,51-60
937,5,Tops,47,Frequent,31-40
937,5,Tops,47,Frequent,31-40
1059,5,Bottoms,294,Frequent,41-50
1110,1,Dresses,480,Frequent,21-30
1059,5,Bottoms,294,Frequent,31-40
1110,4,Dresses,480,Frequent,21-30
873,3,Tops,238,Frequent,31-40
886,5,Tops,106,Frequent,51-60
1087,5,Dresses,129,Frequent,31-40
937,5,Tops,47,Frequent,21-30
1110,2,Dresses,480,Frequent,31-40
886,5,Tops,106,Frequent,41-50
937,3,Tops,47,Frequent,51-60
886,4,Tops,106,Frequent,41-50
1137,5,Trend,4,Rare,41-50
1165,3,Intimate,2,Rare,31-40
937,5,Tops,47,Frequent,21-30
1110,2,Dresses,480,Frequent,41-50
1087,5,Dresses,129,Frequent,31-40
1059,5,Bottoms,294,Frequent,31-40
1137,5,Trend,4,Rare,60+
745,5,Intimate,5,Rare,21-30
937,4,Tops,47,Frequent,60+
1110,4,Dresses,480,Frequent,41-50
1110,4,Dresses,480,Frequent,31-40
886,5,Tops,106,Frequent,41-50
937,5,Tops,47,Frequent,31-40
886,5,Tops,106,Frequent,41-50
937,5,Tops,47,Frequent,41-50
937,5,Tops,47,Frequent,31-40
873,5,Tops,238,Frequent,51-60
937,5,Tops,47,Frequent,31-40
886,5,Tops,106,Frequent,41-50
873,5,Tops,238,Frequent,21-30
886,5,Tops,106,Frequent,41-50
245,5,Intimate,2,Rare,31-40
886,5,Tops,106,Frequent,31-40
886,4,Tops,106,Frequent,41-50
1087,4,Dresses,129,Frequent,31-40
937,5,Tops,47,Frequent,41-50
1087,3,Dresses,129,Frequent,51-60
1087,5,Dresses,129,Frequent,31-40
886,4,Tops,106,Frequent,21-30
1110,5,Dresses,480,Frequent,41-50
886,5,Tops,106,Frequent,41-50
1110,4,Dresses,480,Frequent,31-40
1165,3,Intimate,2,Rare,21-30
937,5,Tops,47,Frequent,31-40
886,5,Tops,106,Frequent,31-40
1137,3,Trend,4,Rare,60+
1087,5,Dresses,129,Frequent,21-30
937,5,Tops,47,Frequent,41-50
886,4,Tops,106,Frequent,41-50
886,4,Tops,106,Frequent,31-40
1087,4,Dresses,129,Frequent,41-50
937,3,Tops,47,Frequent,31-40
937,1,Tops,47,Frequent,31-40
886,4,Tops,106,Frequent,41-50
1137,5,Trend,4,Rare,51-60
886,3,Tops,106,Frequent,51-60
886,5,Tops,106,Frequent,31-40
937,5,Tops,47,Frequent,51-60
937,5,Tops,47,Frequent,21-30
1087,5,Dresses,129,Frequent,51-60
1087,4,Dresses,129,Frequent,51-60
1087,3,Dresses,129,Frequent,60+
1087,2,Dresses,129,Frequent,41-50
886,5,Tops,106,Frequent,21-30
886,5,Tops,106,Frequent,31-40
937,3,Tops,47,Frequent,31-40
245,5,Intimate,2,Rare,31-40
937,5,Tops,47,Frequent,41-50
886,5,Tops,106,Frequent,41-50
937,3,Tops,47,Frequent,31-40
937,3,Tops,47,Frequent,41-50
1087,4,Dresses,129,Frequent,31-40
745,5,Intimate,5,Rare,31-40
745,4,Intimate,5,Rare,41-50
1087,3,Dresses,129,Frequent,31-40
937,2,Tops,47,Frequent,41-50
937,1,Tops,47,Frequent,31-40
1110,4,Dresses,480,Frequent,21-30
1087,4,Dresses,129,Frequent,41-50
745,5,Intimate,5,Rare,31-40
1087,2,Dresses,129,Frequent,31-40
1110,5,Dresses,480,Frequent,41-50
1110,2,Dresses,480,Frequent,31-40
873,5,Tops,238,Frequent,51-60
895,5,Tops,404,Frequent,31-40
895,5,Tops,404,Frequent,21-30
895,5,Tops,404,Frequent,51-60
1072,2,Dresses,197,Frequent,51-60
895,5,Tops,404,Frequent,21-30
945,1,Tops,70,Frequent,51-60
895,3,Tops,404,Frequent,41-50
850,4,Tops,338,Frequent,41-50
945,5,Tops,70,Frequent,31-40
895,4,Tops,404,Frequent,51-60
805,3,Intimate,2,Rare,41-50
850,5,Tops,338,Frequent,41-50
850,4,Tops,338,Frequent,31-40
895,3,Tops,404,Frequent,51-60
1072,5,Dresses,197,Frequent,31-40
805,4,Intimate,2,Rare,60+
945,1,Tops,70,Frequent,41-50
833,3,Tops,157,Frequent,41-50
833,5,Tops,157,Frequent,41-50
833,5,Tops,157,Frequent,51-60
850,5,Tops,338,Frequent,31-40
833,4,Tops,157,Frequent,41-50
1072,5,Dresses,197,Frequent,60+
895,4,Tops,404,Frequent,51-60
850,5,Tops,338,Frequent,31-40
833,5,Tops,157,Frequent,51-60
895,5,Tops,404,Frequent,31-40
895,5,Tops,404,Frequent,51-60
833,4,Tops,157,Frequent,41-50
895,2,Tops,404,Frequent,41-50
886,2,Tops,106,Frequent,21-30
886,3,Tops,106,Frequent,31-40
886,5,Tops,106,Frequent,31-40
886,5,Tops,106,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,60+
1089,5,Dresses,92,Frequent,31-40
895,3,Tops,404,Frequent,41-50
886,2,Tops,106,Frequent,31-40
895,3,Tops,404,Frequent,41-50
1105,4,Dresses,1,Rare,41-50
886,4,Tops,106,Frequent,21-30
886,2,Tops,106,Frequent,41-50
886,3,Tops,106,Frequent,60+
969,5,Jackets,7,Less Frequent,31-40
886,4,Tops,106,Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,31-40
1060,4,Bottoms,103,Frequent,31-40
886,5,Tops,106,Frequent,31-40
886,2,Tops,106,Frequent,31-40
895,3,Tops,404,Frequent,51-60
895,4,Tops,404,Frequent,60+
886,3,Tops,106,Frequent,41-50
895,2,Tops,404,Frequent,21-30
895,2,Tops,404,Frequent,51-60
1089,3,Dresses,92,Frequent,21-30
886,5,Tops,106,Frequent,41-50
895,4,Tops,404,Frequent,31-40
868,4,Tops,430,Frequent,41-50
895,2,Tops,404,Frequent,31-40
886,2,Tops,106,Frequent,60+
886,4,Tops,106,Frequent,31-40
886,2,Tops,106,Frequent,51-60
1089,5,Dresses,92,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
895,4,Tops,404,Frequent,41-50
975,3,Jackets,116,Frequent,21-30
975,5,Jackets,116,Frequent,60+
886,4,Tops,106,Frequent,31-40
548,5,Trend,1,Rare,31-40
1078,5,Dresses,1024,Highly Frequent,60+
1060,1,Bottoms,103,Frequent,41-50
886,4,Tops,106,Frequent,41-50
886,5,Tops,106,Frequent,31-40
886,5,Tops,106,Frequent,21-30
886,5,Tops,106,Frequent,31-40
1078,5,Dresses,1024,Highly Frequent,41-50
1078,5,Dresses,1024,Highly Frequent,51-60
1078,5,Dresses,1024,Highly Frequent,41-50
895,5,Tops,404,Frequent,21-30
886,4,Tops,106,Frequent,51-60
594,5,Intimate,1,Rare,41-50
895,3,Tops,404,Frequent,21-30
886,5,Tops,106,Frequent,21-30
886,5,Tops,106,Frequent,21-30
1089,5,Dresses,92,Frequent,21-30
975,3,Jackets,116,Frequent,41-50
886,5,Tops,106,Frequent,21-30
1078,4,Dresses,1024,Highly Frequent,41-50
895,5,Tops,404,Frequent,21-30
1060,2,Bottoms,103,Frequent,31-40
895,5,Tops,404,Frequent,60+
975,4,Jackets,116,Frequent,60+
886,5,Tops,106,Frequent,51-60
975,5,Jackets,116,Frequent,51-60
815,4,Tops,53,Frequent,60+
1026,5,Bottoms,21,Less Frequent,41-50
823,2,Tops,105,Frequent,31-40
1055,2,Bottoms,25,Less Frequent,21-30
1081,3,Dresses,582,Highly Frequent,41-50
2,4,Tops,1,Rare,21-30
1081,5,Dresses,582,Highly Frequent,51-60
936,5,Tops,358,Frequent,31-40
1026,5,Bottoms,21,Less Frequent,60+
1081,2,Dresses,582,Highly Frequent,41-50
299,5,Bottoms,1,Rare,31-40
1055,4,Bottoms,25,Less Frequent,31-40
1055,2,Bottoms,25,Less Frequent,41-50
1026,5,Bottoms,21,Less Frequent,41-50
1010,4,Bottoms,6,Less Frequent,51-60
1086,4,Dresses,291,Frequent,41-50
1055,2,Bottoms,25,Less Frequent,60+
1026,5,Bottoms,21,Less Frequent,21-30
1081,1,Dresses,582,Highly Frequent,41-50
754,5,Intimate,1,Rare,41-50
815,5,Tops,53,Frequent,31-40
1164,5,Intimate,1,Rare,31-40
860,5,Tops,288,Frequent,21-30
952,5,Tops,39,Less Frequent,41-50
952,3,Tops,39,Less Frequent,51-60
861,5,Tops,244,Frequent,31-40
1008,4,Bottoms,186,Frequent,60+
952,4,Tops,39,Less Frequent,31-40
1066,4,Bottoms,89,Frequent,41-50
1008,5,Bottoms,186,Frequent,51-60
1025,1,Bottoms,125,Frequent,21-30
832,3,Tops,20,Less Frequent,31-40
861,3,Tops,244,Frequent,41-50
1066,3,Bottoms,89,Frequent,51-60
1008,5,Bottoms,186,Frequent,21-30
1015,5,Bottoms,14,Less Frequent,41-50
1008,5,Bottoms,186,Frequent,41-50
862,5,Tops,806,Highly Frequent,31-40
1008,4,Bottoms,186,Frequent,41-50
952,5,Tops,39,Less Frequent,51-60
1025,5,Bottoms,125,Frequent,60+
1111,5,Dresses,58,Frequent,41-50
1066,5,Bottoms,89,Frequent,21-30
80,2,Intimate,1,Rare,41-50
1008,3,Bottoms,186,Frequent,60+
861,5,Tops,244,Frequent,60+
862,5,Tops,806,Highly Frequent,51-60
1066,5,Bottoms,89,Frequent,31-40
1008,5,Bottoms,186,Frequent,41-50
1066,4,Bottoms,89,Frequent,41-50
1066,5,Bottoms,89,Frequent,41-50
1008,5,Bottoms,186,Frequent,41-50
861,5,Tops,244,Frequent,31-40
1028,5,Bottoms,83,Frequent,41-50
1080,5,Dresses,289,Frequent,51-60
1008,5,Bottoms,186,Frequent,51-60
1008,3,Bottoms,186,Frequent,41-50
952,5,Tops,39,Less Frequent,60+
952,5,Tops,39,Less Frequent,31-40
1066,4,Bottoms,89,Frequent,51-60
862,5,Tops,806,Highly Frequent,60+
1015,5,Bottoms,14,Less Frequent,41-50
1066,5,Bottoms,89,Frequent,41-50
1066,3,Bottoms,89,Frequent,51-60
1066,5,Bottoms,89,Frequent,31-40
1047,5,Bottoms,77,Frequent,41-50
1094,3,Dresses,756,Highly Frequent,21-30
936,4,Tops,358,Frequent,21-30
1033,5,Bottoms,220,Frequent,15-20
936,5,Tops,358,Frequent,51-60
1094,5,Dresses,756,Highly Frequent,31-40
1094,2,Dresses,756,Highly Frequent,41-50
154,4,Intimate,9,Less Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
1094,3,Dresses,756,Highly Frequent,31-40
154,4,Intimate,9,Less Frequent,31-40
1140,5,Trend,5,Rare,21-30
154,2,Intimate,9,Less Frequent,31-40
936,4,Tops,358,Frequent,31-40
1094,4,Dresses,756,Highly Frequent,31-40
158,5,Intimate,1,Rare,21-30
1033,4,Bottoms,220,Frequent,31-40
154,4,Intimate,9,Less Frequent,21-30
1094,5,Dresses,756,Highly Frequent,41-50
936,3,Tops,358,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,51-60
936,5,Tops,358,Frequent,31-40
936,5,Tops,358,Frequent,60+
1154,5,Intimate,2,Rare,31-40
1022,4,Bottoms,205,Frequent,31-40
949,5,Tops,79,Frequent,21-30
154,4,Intimate,9,Less Frequent,31-40
1033,2,Bottoms,220,Frequent,31-40
154,4,Intimate,9,Less Frequent,41-50
1140,3,Trend,5,Rare,31-40
936,5,Tops,358,Frequent,51-60
1047,3,Bottoms,77,Frequent,41-50
936,5,Tops,358,Frequent,31-40
868,5,Tops,430,Frequent,51-60
1094,5,Dresses,756,Highly Frequent,51-60
936,5,Tops,358,Frequent,51-60
1094,1,Dresses,756,Highly Frequent,60+
1033,5,Bottoms,220,Frequent,41-50
936,5,Tops,358,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,31-40
154,5,Intimate,9,Less Frequent,41-50
936,4,Tops,358,Frequent,21-30
1094,5,Dresses,756,Highly Frequent,21-30
154,5,Intimate,9,Less Frequent,41-50
1094,3,Dresses,756,Highly Frequent,31-40
936,5,Tops,358,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,41-50
936,5,Tops,358,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
878,5,Tops,47,Frequent,31-40
1145,5,Trend,9,Less Frequent,60+
1033,4,Bottoms,220,Frequent,41-50
936,5,Tops,358,Frequent,31-40
936,5,Tops,358,Frequent,60+
936,5,Tops,358,Frequent,60+
1033,5,Bottoms,220,Frequent,51-60
878,3,Tops,47,Frequent,60+
1094,3,Dresses,756,Highly Frequent,41-50
936,3,Tops,358,Frequent,41-50
1047,5,Bottoms,77,Frequent,60+
936,5,Tops,358,Frequent,31-40
936,5,Tops,358,Frequent,31-40
854,5,Tops,152,Frequent,21-30
936,5,Tops,358,Frequent,31-40
154,5,Intimate,9,Less Frequent,41-50
1033,5,Bottoms,220,Frequent,60+
1033,4,Bottoms,220,Frequent,41-50
936,3,Tops,358,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,21-30
936,4,Tops,358,Frequent,31-40
936,5,Tops,358,Frequent,60+
1047,5,Bottoms,77,Frequent,60+
1094,5,Dresses,756,Highly Frequent,31-40
936,5,Tops,358,Frequent,31-40
936,5,Tops,358,Frequent,60+
1047,5,Bottoms,77,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,31-40
936,3,Tops,358,Frequent,51-60
936,5,Tops,358,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,21-30
936,3,Tops,358,Frequent,21-30
1154,5,Intimate,2,Rare,41-50
936,5,Tops,358,Frequent,41-50
936,5,Tops,358,Frequent,41-50
936,5,Tops,358,Frequent,31-40
868,4,Tops,430,Frequent,21-30
854,1,Tops,152,Frequent,51-60
936,5,Tops,358,Frequent,31-40
949,4,Tops,79,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,41-50
936,5,Tops,358,Frequent,21-30
1047,2,Bottoms,77,Frequent,31-40
1083,4,Dresses,249,Frequent,51-60
949,5,Tops,79,Frequent,31-40
949,5,Tops,79,Frequent,31-40
949,5,Tops,79,Frequent,51-60
909,3,Tops,122,Frequent,31-40
949,5,Tops,79,Frequent,60+
873,5,Tops,238,Frequent,31-40
873,5,Tops,238,Frequent,51-60
909,5,Tops,122,Frequent,60+
1083,5,Dresses,249,Frequent,41-50
873,5,Tops,238,Frequent,31-40
1172,5,Intimate,1,Rare,21-30
1083,5,Dresses,249,Frequent,31-40
949,5,Tops,79,Frequent,41-50
949,5,Tops,79,Frequent,31-40
909,4,Tops,122,Frequent,41-50
864,4,Tops,145,Frequent,51-60
949,5,Tops,79,Frequent,21-30
949,2,Tops,79,Frequent,41-50
873,2,Tops,238,Frequent,41-50
873,5,Tops,238,Frequent,21-30
949,5,Tops,79,Frequent,51-60
949,5,Tops,79,Frequent,31-40
949,4,Tops,79,Frequent,60+
873,1,Tops,238,Frequent,60+
949,4,Tops,79,Frequent,31-40
873,3,Tops,238,Frequent,41-50
864,5,Tops,145,Frequent,31-40
864,4,Tops,145,Frequent,31-40
873,3,Tops,238,Frequent,60+
873,5,Tops,238,Frequent,41-50
949,5,Tops,79,Frequent,51-60
1083,4,Dresses,249,Frequent,51-60
909,2,Tops,122,Frequent,41-50
949,5,Tops,79,Frequent,21-30
949,2,Tops,79,Frequent,41-50
949,5,Tops,79,Frequent,41-50
864,5,Tops,145,Frequent,21-30
864,5,Tops,145,Frequent,31-40
873,5,Tops,238,Frequent,51-60
1099,5,Dresses,136,Frequent,41-50
1001,4,Bottoms,43,Frequent,41-50
829,4,Tops,527,Highly Frequent,41-50
815,5,Tops,53,Frequent,51-60
1099,2,Dresses,136,Frequent,51-60
831,5,Tops,164,Frequent,15-20
738,5,Intimate,1,Rare,21-30
1099,4,Dresses,136,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,51-60
831,3,Tops,164,Frequent,21-30
1001,2,Bottoms,43,Frequent,31-40
895,5,Tops,404,Frequent,41-50
831,5,Tops,164,Frequent,41-50
895,5,Tops,404,Frequent,31-40
987,4,Bottoms,1,Rare,51-60
1099,5,Dresses,136,Frequent,41-50
1099,4,Dresses,136,Frequent,51-60
868,4,Tops,430,Frequent,51-60
831,5,Tops,164,Frequent,21-30
829,4,Tops,527,Highly Frequent,41-50
1099,5,Dresses,136,Frequent,41-50
829,2,Tops,527,Highly Frequent,21-30
829,4,Tops,527,Highly Frequent,31-40
868,3,Tops,430,Frequent,21-30
831,5,Tops,164,Frequent,60+
868,3,Tops,430,Frequent,51-60
1001,4,Bottoms,43,Frequent,21-30
829,3,Tops,527,Highly Frequent,60+
815,5,Tops,53,Frequent,31-40
895,5,Tops,404,Frequent,41-50
831,1,Tops,164,Frequent,51-60
815,2,Tops,53,Frequent,60+
1099,5,Dresses,136,Frequent,31-40
1099,4,Dresses,136,Frequent,60+
829,5,Tops,527,Highly Frequent,31-40
831,5,Tops,164,Frequent,21-30
815,4,Tops,53,Frequent,31-40
1076,1,Dresses,46,Frequent,41-50
815,3,Tops,53,Frequent,31-40
831,5,Tops,164,Frequent,41-50
815,5,Tops,53,Frequent,51-60
831,5,Tops,164,Frequent,31-40
877,4,Tops,154,Frequent,51-60
1068,3,Bottoms,114,Frequent,60+
1020,3,Bottoms,158,Frequent,60+
1068,5,Bottoms,114,Frequent,41-50
1020,1,Bottoms,158,Frequent,41-50
1068,5,Bottoms,114,Frequent,41-50
691,4,Intimate,1,Rare,31-40
831,3,Tops,164,Frequent,31-40
1068,4,Bottoms,114,Frequent,31-40
1089,2,Dresses,92,Frequent,41-50
1089,4,Dresses,92,Frequent,51-60
777,1,Intimate,5,Rare,31-40
860,3,Tops,288,Frequent,41-50
1089,5,Dresses,92,Frequent,51-60
875,5,Tops,115,Frequent,60+
992,5,Bottoms,21,Less Frequent,31-40
860,5,Tops,288,Frequent,51-60
777,5,Intimate,5,Rare,41-50
777,5,Intimate,5,Rare,60+
860,5,Tops,288,Frequent,41-50
860,5,Tops,288,Frequent,31-40
927,3,Tops,214,Frequent,31-40
1089,4,Dresses,92,Frequent,60+
777,3,Intimate,5,Rare,31-40
992,4,Bottoms,21,Less Frequent,60+
1068,2,Bottoms,114,Frequent,41-50
1068,5,Bottoms,114,Frequent,31-40
860,5,Tops,288,Frequent,51-60
831,5,Tops,164,Frequent,31-40
1020,3,Bottoms,158,Frequent,51-60
1089,3,Dresses,92,Frequent,51-60
1068,2,Bottoms,114,Frequent,60+
1089,3,Dresses,92,Frequent,41-50
860,2,Tops,288,Frequent,31-40
993,5,Bottoms,58,Frequent,41-50
860,5,Tops,288,Frequent,60+
777,5,Intimate,5,Rare,31-40
197,3,Intimate,1,Rare,41-50
860,4,Tops,288,Frequent,31-40
1068,3,Bottoms,114,Frequent,31-40
860,5,Tops,288,Frequent,31-40
860,4,Tops,288,Frequent,21-30
1042,4,Bottoms,23,Less Frequent,31-40
1060,5,Bottoms,103,Frequent,51-60
59,5,Intimate,2,Rare,41-50
1060,5,Bottoms,103,Frequent,51-60
1094,3,Dresses,756,Highly Frequent,31-40
1060,5,Bottoms,103,Frequent,41-50
1110,5,Dresses,480,Frequent,51-60
235,1,Intimate,2,Rare,31-40
720,5,Intimate,5,Rare,31-40
1098,4,Dresses,86,Frequent,60+
59,5,Intimate,2,Rare,60+
1060,4,Bottoms,103,Frequent,41-50
1060,4,Bottoms,103,Frequent,60+
1110,5,Dresses,480,Frequent,51-60
1082,5,Dresses,147,Frequent,21-30
1060,3,Bottoms,103,Frequent,41-50
1060,5,Bottoms,103,Frequent,31-40
1060,5,Bottoms,103,Frequent,41-50
1042,4,Bottoms,23,Less Frequent,41-50
1060,5,Bottoms,103,Frequent,51-60
1060,4,Bottoms,103,Frequent,31-40
1110,5,Dresses,480,Frequent,21-30
1060,3,Bottoms,103,Frequent,31-40
235,2,Intimate,2,Rare,21-30
1072,3,Dresses,197,Frequent,21-30
1094,4,Dresses,756,Highly Frequent,51-60
1204,5,Bottoms,2,Rare,31-40
1204,4,Bottoms,2,Rare,31-40
1082,5,Dresses,147,Frequent,31-40
1072,3,Dresses,197,Frequent,41-50
1060,3,Bottoms,103,Frequent,21-30
1098,4,Dresses,86,Frequent,51-60
1060,5,Bottoms,103,Frequent,51-60
1060,3,Bottoms,103,Frequent,60+
1060,4,Bottoms,103,Frequent,60+
1060,3,Bottoms,103,Frequent,21-30
1060,5,Bottoms,103,Frequent,60+
1060,5,Bottoms,103,Frequent,60+
1072,4,Dresses,197,Frequent,41-50
1094,2,Dresses,756,Highly Frequent,31-40
1082,2,Dresses,147,Frequent,51-60
720,4,Intimate,5,Rare,41-50
1060,5,Bottoms,103,Frequent,21-30
720,5,Intimate,5,Rare,51-60
1110,3,Dresses,480,Frequent,31-40
1094,3,Dresses,756,Highly Frequent,41-50
1060,5,Bottoms,103,Frequent,51-60
720,5,Intimate,5,Rare,60+
720,5,Intimate,5,Rare,31-40
1060,5,Bottoms,103,Frequent,51-60
1072,5,Dresses,197,Frequent,60+
1022,5,Bottoms,205,Frequent,31-40
1060,5,Bottoms,103,Frequent,51-60
1094,2,Dresses,756,Highly Frequent,21-30
1042,5,Bottoms,23,Less Frequent,31-40
1072,4,Dresses,197,Frequent,31-40
1110,5,Dresses,480,Frequent,21-30
1094,5,Dresses,756,Highly Frequent,60+
1060,5,Bottoms,103,Frequent,31-40
1060,5,Bottoms,103,Frequent,21-30
868,5,Tops,430,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,41-50
1094,3,Dresses,756,Highly Frequent,51-60
1095,3,Dresses,327,Frequent,41-50
1028,5,Bottoms,83,Frequent,41-50
1095,5,Dresses,327,Frequent,31-40
850,5,Tops,338,Frequent,21-30
850,5,Tops,338,Frequent,41-50
850,5,Tops,338,Frequent,51-60
850,3,Tops,338,Frequent,31-40
940,5,Tops,130,Frequent,51-60
868,2,Tops,430,Frequent,41-50
1028,5,Bottoms,83,Frequent,31-40
1095,5,Dresses,327,Frequent,41-50
868,5,Tops,430,Frequent,51-60
1095,4,Dresses,327,Frequent,31-40
850,5,Tops,338,Frequent,60+
850,3,Tops,338,Frequent,21-30
1028,5,Bottoms,83,Frequent,31-40
1055,5,Bottoms,25,Less Frequent,31-40
850,4,Tops,338,Frequent,15-20
1095,3,Dresses,327,Frequent,41-50
850,5,Tops,338,Frequent,31-40
1095,2,Dresses,327,Frequent,31-40
1094,5,Dresses,756,Highly Frequent,51-60
850,5,Tops,338,Frequent,31-40
850,3,Tops,338,Frequent,51-60
850,4,Tops,338,Frequent,31-40
875,1,Tops,115,Frequent,41-50
850,5,Tops,338,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,41-50
979,5,Jackets,4,Rare,60+
979,5,Jackets,4,Rare,60+
850,4,Tops,338,Frequent,51-60
850,4,Tops,338,Frequent,21-30
850,5,Tops,338,Frequent,51-60
850,5,Tops,338,Frequent,41-50
1095,5,Dresses,327,Frequent,41-50
850,5,Tops,338,Frequent,51-60
940,4,Tops,130,Frequent,31-40
850,4,Tops,338,Frequent,21-30
850,5,Tops,338,Frequent,51-60
850,4,Tops,338,Frequent,41-50
1094,5,Dresses,756,Highly Frequent,31-40
868,5,Tops,430,Frequent,41-50
850,2,Tops,338,Frequent,31-40
850,3,Tops,338,Frequent,60+
1095,5,Dresses,327,Frequent,31-40
850,5,Tops,338,Frequent,51-60
979,5,Jackets,4,Rare,51-60
1095,4,Dresses,327,Frequent,15-20
1095,3,Dresses,327,Frequent,41-50
850,5,Tops,338,Frequent,31-40
1095,2,Dresses,327,Frequent,60+
1095,5,Dresses,327,Frequent,21-30
1095,2,Dresses,327,Frequent,21-30
850,5,Tops,338,Frequent,41-50
850,5,Tops,338,Frequent,41-50
850,5,Tops,338,Frequent,21-30
850,5,Tops,338,Frequent,51-60
850,3,Tops,338,Frequent,31-40
850,2,Tops,338,Frequent,31-40
1095,4,Dresses,327,Frequent,41-50
850,4,Tops,338,Frequent,31-40
850,5,Tops,338,Frequent,31-40
850,5,Tops,338,Frequent,41-50
850,5,Tops,338,Frequent,51-60
850,2,Tops,338,Frequent,31-40
940,5,Tops,130,Frequent,41-50
875,5,Tops,115,Frequent,41-50
868,4,Tops,430,Frequent,31-40
850,4,Tops,338,Frequent,31-40
1095,3,Dresses,327,Frequent,41-50
979,5,Jackets,4,Rare,31-40
875,5,Tops,115,Frequent,31-40
1095,5,Dresses,327,Frequent,21-30
850,2,Tops,338,Frequent,31-40
850,3,Tops,338,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
850,4,Tops,338,Frequent,60+
873,4,Tops,238,Frequent,51-60
850,4,Tops,338,Frequent,31-40
1095,5,Dresses,327,Frequent,21-30
875,4,Tops,115,Frequent,41-50
1095,4,Dresses,327,Frequent,51-60
1095,4,Dresses,327,Frequent,31-40
1095,5,Dresses,327,Frequent,51-60
868,5,Tops,430,Frequent,41-50
850,2,Tops,338,Frequent,60+
1028,5,Bottoms,83,Frequent,31-40
1095,5,Dresses,327,Frequent,31-40
1095,2,Dresses,327,Frequent,31-40
850,5,Tops,338,Frequent,51-60
875,5,Tops,115,Frequent,31-40
850,2,Tops,338,Frequent,41-50
940,5,Tops,130,Frequent,41-50
1095,5,Dresses,327,Frequent,31-40
868,5,Tops,430,Frequent,41-50
875,5,Tops,115,Frequent,60+
940,5,Tops,130,Frequent,51-60
850,5,Tops,338,Frequent,41-50
873,5,Tops,238,Frequent,41-50
1095,4,Dresses,327,Frequent,31-40
836,4,Tops,205,Frequent,31-40
836,2,Tops,205,Frequent,31-40
836,4,Tops,205,Frequent,41-50
836,3,Tops,205,Frequent,51-60
836,5,Tops,205,Frequent,31-40
865,5,Tops,134,Frequent,41-50
836,5,Tops,205,Frequent,31-40
819,4,Tops,61,Frequent,31-40
865,5,Tops,134,Frequent,41-50
836,5,Tops,205,Frequent,31-40
819,5,Tops,61,Frequent,31-40
819,3,Tops,61,Frequent,51-60
1080,3,Dresses,289,Frequent,41-50
865,5,Tops,134,Frequent,51-60
836,4,Tops,205,Frequent,51-60
836,5,Tops,205,Frequent,31-40
836,2,Tops,205,Frequent,41-50
836,4,Tops,205,Frequent,21-30
836,5,Tops,205,Frequent,21-30
836,2,Tops,205,Frequent,31-40
1003,2,Bottoms,22,Less Frequent,21-30
836,5,Tops,205,Frequent,31-40
860,5,Tops,288,Frequent,51-60
867,5,Tops,351,Frequent,41-50
1022,1,Bottoms,205,Frequent,31-40
1098,4,Dresses,86,Frequent,41-50
1098,1,Dresses,86,Frequent,31-40
